ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
9006,50000,2,3,2,48,0,-1,-1,-1,-1,0
8276,2.00E+05,2,3,1,27,1,2,2,2,3,4
12646,230000,2,2,1,27,0,0,0,0,0,0
11290,280000,2,1,2,31,-2,-2,-2,-2,-2,-2
11788,3.00E+05,1,1,1,51,-1,-1,-1,-1,0,0
5081,30000,1,3,2,59,1,2,0,0,0,0
796,1.00E+05,2,2,1,30,0,0,0,0,0,0
14418,4.00E+05,2,1,2,30,-1,-1,-1,-1,-1,-1
3653,180000,2,2,1,26,0,0,0,0,0,0
17604,210000,2,2,1,43,0,0,0,0,0,0
7433,30000,1,2,2,28,-1,-1,-1,-1,-1,-1
7592,170000,2,2,1,36,2,2,2,2,2,2
20422,120000,1,2,2,26,-2,-2,-2,-2,-2,-2
15876,1.00E+05,2,1,2,22,1,2,0,0,0,0
18979,1.00E+05,2,1,2,29,0,0,0,0,0,0
11078,260000,2,2,1,40,-2,-2,-2,-2,-2,-2
17543,1.00E+05,2,2,1,43,-1,-1,-1,-1,-1,-1
8560,110000,1,2,2,27,0,0,0,0,0,0
15162,50000,2,2,2,25,0,0,0,0,0,0
2946,260000,1,3,2,48,0,0,0,0,0,0
23111,310000,2,2,2,32,0,0,0,0,0,0
10712,80000,1,2,1,49,0,0,0,0,0,0
16762,50000,1,2,1,45,0,0,0,0,0,0
14703,230000,2,2,1,46,-1,-1,-1,0,-1,-1
16007,210000,2,2,1,34,0,0,0,0,2,0
21203,130000,1,1,2,48,0,0,0,0,0,0
21734,160000,2,3,2,24,0,0,0,0,0,0
14467,420000,1,1,1,47,-1,-1,-1,-1,-1,-1
13028,80000,1,2,1,40,0,0,0,0,0,0
16011,1.00E+05,2,2,1,32,0,0,0,0,0,0
22992,70000,2,2,2,37,0,0,0,0,0,0
12828,30000,1,2,3,49,0,0,0,0,0,0
22146,60000,2,1,2,29,0,0,0,0,0,0
3990,1.00E+05,1,4,1,52,0,0,0,0,0,0
4322,70000,2,2,1,30,0,0,0,0,0,0
18824,210000,2,2,2,27,-2,-1,0,0,0,0
4129,270000,2,1,2,33,-2,-2,-2,-2,-2,-2
9184,130000,1,1,2,27,0,0,0,0,0,0
21428,110000,2,1,2,24,2,0,0,0,0,2
12361,310000,2,2,1,37,-2,-2,-1,0,0,0
4817,50000,2,2,2,31,0,0,0,0,0,0
4139,50000,2,1,2,26,0,0,0,0,0,0
18904,140000,2,1,2,28,-1,-1,-1,-1,-1,-1
22930,80000,2,1,2,32,-1,-1,-1,-1,-1,-1
3793,80000,1,3,1,45,1,-1,0,0,-1,-1
21607,50000,2,3,2,23,0,0,0,0,0,0
18575,20000,2,1,2,25,0,-1,-1,-2,-2,-2
14068,50000,1,3,2,44,0,0,0,0,0,-2
9091,5.00E+05,2,2,2,28,0,0,0,0,0,0
4823,280000,2,2,1,49,0,0,-2,-1,0,-1
10609,30000,1,3,2,27,0,0,0,0,0,2
9958,30000,2,2,1,33,2,0,0,2,2,0
6311,440000,2,1,1,33,-2,-2,-2,-2,-2,-1
5510,330000,1,3,1,49,0,0,0,0,0,0
7957,30000,2,2,2,23,-1,-1,-1,-2,-2,-2
1255,290000,1,1,1,46,0,0,0,0,0,0
19508,240000,2,2,1,32,-2,-2,-2,-2,-2,-2
2733,140000,2,1,2,25,0,0,0,0,0,0
7191,1.00E+05,2,2,2,33,0,0,0,0,0,0
16438,160000,2,3,1,53,0,0,0,0,0,0
12438,20000,1,1,2,23,0,0,0,0,0,0
3123,280000,2,1,2,32,0,0,0,0,0,0
18020,130000,1,2,1,48,3,2,2,2,3,3
438,110000,1,3,1,37,0,0,0,0,0,0
19040,30000,2,1,2,26,1,2,2,2,0,0
11650,290000,1,2,1,48,-2,-2,-2,-2,-2,-2
10805,120000,2,1,2,26,0,0,0,0,0,0
7010,10000,1,2,1,59,0,0,0,0,0,0
15452,5.00E+05,1,1,2,28,0,0,0,0,0,0
9163,70000,2,2,2,34,0,0,0,0,0,0
4998,2.00E+05,2,2,1,45,0,0,0,0,0,0
336,190000,2,1,2,28,0,0,0,0,0,0
17639,260000,2,1,2,30,1,2,0,0,0,0
9340,30000,2,2,1,22,1,2,2,0,0,-2
14193,230000,2,1,2,27,0,0,-1,-1,-1,-1
23125,230000,2,2,2,30,-1,-1,-1,2,-1,-1
14975,80000,1,1,2,31,-1,-1,0,0,0,0
1142,30000,2,1,2,25,0,0,2,0,0,2
12664,10000,1,3,2,28,2,0,0,-1,-1,0
16407,360000,2,2,2,37,-1,-1,-1,-1,-1,-1
16315,130000,2,3,2,37,0,0,0,0,0,0
13931,1.00E+05,2,2,2,34,1,-2,-1,-1,-1,-1
631,1.00E+05,1,3,2,49,-1,-1,-2,-2,-2,-2
22420,210000,2,2,1,40,0,0,0,0,0,0
597,360000,1,2,2,29,0,0,0,0,0,0
19050,1.00E+05,2,1,1,30,3,4,4,4,4,3
15795,20000,2,3,1,24,0,0,0,0,0,0
16935,350000,1,1,1,58,-2,-2,-2,-2,-2,-2
12848,350000,2,2,1,38,-1,-1,-1,-1,-1,-1
1865,420000,2,2,2,35,-1,-1,-1,-1,-1,-1
14057,180000,2,1,1,37,-1,-1,-1,-1,-1,-1
6363,20000,1,3,2,32,1,2,0,0,0,0
13597,2.00E+05,1,1,2,41,0,0,2,0,0,0
323,50000,1,2,2,24,-1,0,0,0,0,0
6937,370000,1,1,2,28,0,0,0,0,0,-1
128,180000,1,1,1,36,0,0,0,0,0,0
12279,20000,1,3,1,47,0,0,2,2,2,2
12183,50000,2,2,2,50,0,0,0,0,0,0
22797,170000,2,1,2,30,0,0,0,0,0,0
5495,280000,1,1,1,34,0,0,0,0,0,0
20090,30000,2,2,1,33,-1,-1,-1,-1,-1,-1
19564,230000,2,1,2,34,-1,-1,-1,-1,-1,-1
19271,30000,2,2,2,43,5,4,3,2,0,0
1354,30000,2,3,1,28,0,0,0,2,0,0
3439,2.00E+05,2,1,1,34,-1,-1,-1,-1,0,0
10174,360000,1,1,1,57,-1,-1,-1,-1,-1,-1
16686,50000,1,2,2,36,0,0,2,2,-2,-2
14959,360000,1,2,2,48,0,0,0,0,0,0
10347,260000,1,3,1,53,-2,-2,-2,-2,-2,-2
1234,1.00E+05,2,2,1,40,-1,-1,-1,0,-1,-1
7838,290000,2,3,2,27,0,0,0,-1,-1,-1
2076,180000,2,1,2,27,-1,2,-1,-1,-1,2
2453,180000,2,1,2,28,-1,-1,-1,-1,0,-1
19752,80000,2,2,2,47,-1,2,-1,-1,0,-1
10113,50000,2,2,2,31,0,-1,-1,-2,-1,-1
21965,5.00E+05,2,1,2,28,0,0,0,0,0,0
23693,90000,2,2,1,56,-1,-1,-1,-1,-1,-1
17079,20000,2,2,2,24,0,0,0,0,0,0
11740,3.00E+05,2,1,1,47,2,2,2,2,2,2
3572,190000,1,3,1,37,0,0,0,0,0,0
4754,260000,2,1,1,44,1,-1,-1,-2,-1,2
1948,320000,1,1,1,33,0,0,0,0,0,0
10860,360000,1,2,1,38,1,-2,-2,-1,2,2
2905,110000,1,2,1,49,0,0,0,0,0,0
11207,2.00E+05,1,2,1,28,2,2,7,7,7,7
13122,240000,2,2,1,38,0,0,0,-2,-2,-2
20864,130000,1,2,1,43,0,0,0,-1,-1,-1
14840,220000,2,2,1,41,-1,0,0,-1,-1,-1
8017,220000,1,2,1,40,2,0,0,0,0,0
7406,160000,2,4,1,39,1,-2,-2,-2,-2,-2
5670,50000,2,2,1,49,2,0,0,0,0,0
17488,160000,2,3,2,35,0,0,0,0,0,0
4015,110000,2,2,2,33,0,0,0,0,0,0
13572,510000,1,1,1,35,-2,-1,0,0,-2,-1
16482,240000,2,4,1,59,0,0,0,0,0,0
19356,580000,2,2,2,33,0,0,0,0,-1,-1
7625,70000,1,2,2,29,0,0,0,0,2,2
12244,550000,2,1,2,34,-1,0,0,0,0,0
5379,150000,1,2,2,26,0,0,0,0,0,0
12295,260000,2,2,1,35,-1,-1,-1,-1,0,-1
23504,320000,2,2,1,33,0,0,0,0,0,0
12089,250000,1,3,1,46,0,0,0,0,-1,0
12522,230000,2,2,2,41,0,0,0,0,0,0
7457,5.00E+05,1,2,2,44,-2,-2,-1,0,0,-2
9240,3.00E+05,2,2,1,31,-1,-1,-1,-1,-1,-1
20123,240000,2,2,1,32,0,0,0,0,0,0
14830,80000,2,1,2,27,0,0,0,0,0,0
662,90000,1,2,1,40,0,0,0,-1,-1,-1
20036,250000,2,1,1,32,-2,-2,-2,-2,-2,-2
17597,480000,2,2,1,38,-1,0,0,-1,0,0
15988,50000,2,2,2,31,2,2,2,2,2,2
23456,60000,2,1,2,33,1,-2,-1,0,0,0
371,180000,1,2,1,36,2,2,-2,-2,-2,-2
12798,450000,1,2,2,29,0,0,0,0,0,0
7291,80000,2,2,2,33,0,0,0,0,0,0
9129,420000,2,1,1,39,0,0,0,0,0,0
10646,50000,1,3,1,44,0,0,0,0,0,0
3977,50000,2,2,2,25,2,0,0,0,0,-1
12783,130000,2,2,1,29,0,0,0,0,0,0
17032,50000,2,3,2,23,2,2,2,2,2,2
14281,140000,1,3,1,38,2,2,2,2,2,2
18339,20000,2,2,2,22,0,0,0,0,0,0
17312,2.00E+05,2,3,2,49,1,-2,-1,-1,-1,-2
13566,340000,2,1,1,38,-1,-1,-1,0,0,-1
3125,80000,2,2,1,37,0,-1,0,0,0,0
10067,30000,2,2,1,34,2,2,0,0,0,0
18877,60000,2,2,1,31,-1,-1,-1,-1,-1,-1
13237,70000,2,1,2,23,0,0,0,0,0,0
23513,110000,2,1,2,31,0,-1,-1,-2,-2,-2
16916,390000,1,1,1,64,0,0,0,0,0,0
22467,40000,2,2,1,36,2,2,2,2,0,0
6235,80000,1,2,1,31,0,0,0,0,0,0
18330,70000,2,2,2,23,0,0,0,0,0,0
20997,230000,1,2,2,38,2,2,2,2,2,0
3574,10000,1,1,2,24,0,0,2,0,0,0
18940,390000,2,3,1,28,0,0,0,0,0,0
16339,420000,2,2,1,41,0,0,0,0,0,0
11522,20000,2,2,1,42,0,0,0,0,0,0
16815,50000,1,3,2,32,0,0,0,0,0,0
1487,230000,1,1,2,32,0,0,0,0,0,0
9981,230000,1,1,2,30,0,0,0,0,0,0
21771,310000,2,1,2,25,0,0,0,0,0,0
20522,50000,1,2,2,29,2,2,2,0,0,0
11077,2.00E+05,2,1,2,30,0,0,0,0,0,0
4286,20000,1,2,1,31,1,2,0,0,0,0
20447,90000,1,3,2,25,1,3,2,2,2,2
14847,360000,1,1,1,37,1,-2,-2,-2,-2,-2
3584,10000,1,3,1,51,2,2,2,2,0,0
22196,70000,2,1,2,29,0,0,0,0,0,0
13639,240000,2,1,2,29,0,0,0,0,0,0
19587,80000,2,2,2,30,0,0,0,-1,0,0
6088,2.00E+05,1,2,2,36,0,0,0,0,0,0
8742,80000,2,2,1,26,2,2,2,2,2,2
21586,130000,2,2,2,24,0,0,0,-1,-1,-2
17035,10000,2,2,1,24,0,0,0,0,0,0
12213,1.00E+05,2,3,1,45,-1,-1,-1,-1,-1,-1
17916,50000,1,3,1,32,2,2,3,2,2,2
12083,160000,2,3,1,56,-1,-1,-1,-1,0,0
334,4.00E+05,2,2,1,43,1,-2,-2,-2,-1,-1
16361,240000,2,1,2,33,-2,-2,-2,-2,-2,-2
1078,5.00E+05,1,1,2,35,-1,0,-1,-1,-1,0
12774,3.00E+05,1,1,2,34,0,0,0,0,0,0
2530,10000,1,2,2,22,0,0,0,-1,-1,-2
4262,30000,2,2,2,50,0,0,2,0,0,0
22131,50000,2,2,2,23,0,0,0,0,2,2
13206,320000,2,1,1,37,-2,-2,-2,-2,-2,-2
18879,80000,2,2,2,30,0,0,0,0,0,0
13223,50000,1,2,2,41,0,0,0,0,0,0
6800,80000,1,2,2,24,0,0,0,0,0,2
17202,390000,2,1,2,27,2,2,0,0,0,2
8052,30000,1,2,1,36,1,4,3,2,2,2
13581,30000,1,2,1,33,0,0,0,-2,-2,-2
15057,20000,1,3,2,40,1,3,2,0,0,0
15746,90000,2,2,2,23,0,0,0,0,0,0
9345,170000,2,1,1,36,-1,-1,-1,0,-1,-1
21991,50000,2,2,2,29,0,0,0,0,0,0
7644,50000,2,2,2,24,0,0,0,0,0,2
17522,150000,2,6,1,47,0,0,0,0,0,0
14965,140000,1,2,2,25,-1,-1,-1,-1,-1,-1
8079,2.00E+05,2,2,1,28,-1,-1,-1,0,-1,-1
20274,320000,2,1,2,50,-1,-1,-1,-1,0,0
9245,90000,2,2,1,32,1,-1,-1,-1,-1,-1
6512,2.00E+05,2,2,1,61,-1,-1,-1,-1,-1,-1
1593,180000,1,2,1,44,0,0,0,0,0,0
15295,3.00E+05,2,1,1,43,-1,-1,-2,-1,-1,-1
8404,470000,2,1,2,31,-2,-2,-2,-2,-2,-2
17582,30000,2,2,1,42,2,2,0,0,0,0
14453,50000,1,2,2,31,0,0,0,0,2,0
6107,150000,1,3,1,62,1,-2,-2,-2,-2,-2
17435,50000,2,3,1,32,-1,-1,-1,-1,-1,-1
8735,1.00E+05,2,2,1,39,-2,-2,-2,-2,-2,-2
23303,3.00E+05,2,2,1,42,0,0,0,0,0,0
5451,30000,1,2,2,49,-1,-1,-1,-1,-1,-1
22066,240000,2,3,1,27,-1,-1,-1,-1,-1,-1
1042,230000,2,2,2,52,2,-1,2,0,-1,-1
5347,140000,2,3,2,23,0,0,0,0,0,0
3511,50000,1,2,2,24,0,0,0,0,0,0
20812,260000,1,3,2,43,0,0,0,0,0,0
4282,80000,2,1,2,25,-1,-1,-1,-1,-1,-1
17545,20000,2,2,1,35,2,0,0,2,2,2
19363,2.00E+05,2,3,1,43,0,0,0,0,0,0
22588,80000,2,3,3,48,0,0,0,0,0,0
15469,360000,1,1,1,37,-2,-2,-2,-2,-2,-2
1056,20000,1,2,2,23,0,0,0,0,0,0
2400,260000,1,2,2,28,0,0,2,0,0,0
5685,160000,2,2,2,35,0,0,2,0,0,0
19772,230000,2,5,2,40,-2,-2,-1,-1,0,0
12179,260000,2,1,1,35,0,0,0,0,0,0
9183,50000,1,1,2,24,0,0,0,0,0,0
17221,20000,2,2,1,22,0,0,0,0,0,0
4789,120000,1,2,1,52,2,0,0,0,0,0
9543,140000,1,1,2,32,-1,-1,-2,-1,0,-1
22694,360000,2,1,2,32,0,0,0,0,-1,0
18058,50000,1,2,1,35,0,0,2,2,0,0
22027,250000,2,2,2,29,0,0,0,0,0,0
13747,80000,2,2,1,22,0,0,0,0,-2,-2
19249,220000,2,1,1,36,1,2,-1,2,-1,3
2971,4.00E+05,2,3,1,37,0,0,0,0,0,0
20256,80000,2,3,2,55,2,0,0,0,0,0
19606,180000,2,1,1,31,0,0,0,2,2,2
4812,50000,1,2,2,43,0,0,0,0,0,0
11365,80000,1,2,2,40,0,0,0,-1,-1,-1
10318,70000,1,2,2,42,0,0,0,0,0,0
15928,80000,2,2,1,32,-1,-1,-1,0,0,-1
1344,20000,2,2,2,26,2,-1,0,0,0,0
23480,1.00E+05,2,2,2,31,0,0,0,0,0,0
13238,360000,2,2,2,53,-1,-1,-1,-1,-1,-1
23006,260000,2,2,2,33,2,2,2,0,0,0
23086,280000,2,2,2,33,0,0,0,0,0,0
5208,110000,1,2,2,40,0,0,0,0,0,0
16041,50000,2,2,1,34,0,0,0,0,0,0
2783,360000,2,1,2,33,0,0,0,0,0,0
1704,320000,2,1,2,29,-1,-1,-1,-1,-1,0
9846,130000,2,3,1,43,0,0,0,0,0,2
16717,430000,1,2,2,29,-2,-2,-2,-2,-2,-2
12278,60000,1,3,1,39,0,0,0,0,0,0
11476,130000,2,1,2,26,-1,-1,2,0,0,0
10832,80000,2,1,1,36,-1,-1,-1,-1,-1,-1
8249,140000,2,1,2,28,1,2,0,0,0,0
2202,210000,2,1,1,45,-2,-2,-2,-2,-2,-2
4077,90000,1,2,1,37,1,2,2,2,2,0
4352,60000,2,2,1,25,0,0,2,0,0,0
13164,30000,1,3,1,50,-1,2,0,0,-2,-2
10391,2.00E+05,2,2,2,49,2,2,2,2,2,2
208,210000,2,2,1,41,-1,-1,-1,-1,-1,-1
10774,50000,1,2,2,22,-1,0,0,2,0,0
17855,210000,1,1,2,27,0,0,0,0,0,0
11349,160000,2,2,2,25,0,0,0,0,0,0
6059,230000,2,1,2,48,0,0,0,0,0,0
21890,140000,2,1,2,25,0,0,0,0,0,0
1192,250000,1,1,2,38,-2,-2,-2,-2,-2,-2
21165,230000,1,2,2,36,-1,-1,-1,-1,0,0
2114,50000,1,2,2,33,0,0,0,0,0,0
21007,20000,1,5,1,28,0,0,0,-2,-2,-2
19145,80000,2,3,1,32,0,0,0,0,0,0
11747,180000,1,1,2,33,0,0,0,-1,-1,-2
18085,130000,1,1,2,29,1,-2,-2,-2,-2,-2
11877,180000,2,2,2,36,1,-2,-2,-2,-1,-1
5793,190000,2,2,2,26,-1,-1,-1,-1,-1,-1
7454,30000,2,1,1,43,-1,-1,-1,-2,-2,-2
21004,2.00E+05,1,2,2,32,2,0,0,0,-2,-2
10600,50000,1,2,2,23,1,2,0,0,0,0
11101,110000,1,2,2,24,0,0,0,0,0,0
23629,230000,2,3,1,38,0,0,0,0,0,0
17310,1.00E+05,2,1,1,42,2,2,0,0,0,0
7360,20000,1,3,1,49,0,0,0,0,-1,-1
9473,440000,2,2,2,25,2,2,0,0,0,0
22760,460000,2,1,1,40,3,2,2,3,3,3
2803,50000,1,2,1,46,0,0,0,0,-2,-2
4409,360000,2,2,2,46,1,2,0,0,0,0
10853,80000,2,2,2,23,0,0,0,0,0,0
15259,130000,2,1,2,29,1,-2,-2,-2,-2,-2
6004,5.00E+05,1,1,2,36,-1,-1,-1,0,0,0
1128,360000,2,2,1,52,-1,-1,-2,-2,-2,-2
5800,50000,1,1,2,23,4,3,2,0,0,2
6252,120000,2,2,1,43,-2,-2,-2,-2,-2,-2
14854,290000,1,2,1,39,0,0,0,0,0,0
9408,160000,1,2,2,28,-2,-2,-2,-2,-2,-2
17596,290000,2,1,1,35,-2,-2,-2,-1,0,0
9771,1.00E+05,2,2,2,37,1,2,-1,-1,-2,-2
15201,90000,2,2,2,30,2,0,0,0,0,2
7487,1.00E+05,2,1,1,36,0,0,0,-2,-2,-2
13949,3.00E+05,2,1,1,26,-1,-1,0,0,-1,-1
14838,5.00E+05,1,1,2,40,0,0,0,0,0,0
23393,90000,2,3,1,35,0,0,0,0,0,0
3833,120000,2,3,1,48,-1,2,-1,-1,0,-1
7046,20000,2,1,2,26,-1,-1,-1,-1,-1,0
12419,50000,1,3,1,52,-2,-1,2,-1,0,0
2333,10000,1,1,2,23,2,2,2,2,-2,-1
20290,210000,2,1,1,51,-1,-1,-1,2,-1,-1
15277,2.00E+05,2,2,1,31,0,0,0,0,0,0
21637,50000,2,3,2,22,2,2,2,0,0,0
20497,140000,1,2,2,26,2,2,2,2,2,2
10891,110000,2,1,1,32,1,2,0,0,0,0
5500,390000,2,1,1,39,-2,-2,-2,-2,-2,-2
2843,110000,2,2,1,51,0,0,0,2,2,2
4937,20000,1,1,2,24,-1,-1,-1,-1,-1,-2
14257,380000,2,1,1,42,-1,-1,-1,-1,-2,-2
10978,90000,2,2,1,34,2,0,0,0,-1,0
15553,5.00E+05,1,1,1,46,0,0,0,0,0,0
4108,290000,1,1,1,63,0,0,0,0,0,2
8654,130000,2,2,1,31,-1,-1,0,0,0,0
14987,20000,2,1,2,25,1,2,0,0,0,0
14147,20000,2,3,2,22,-1,-1,-1,-1,-1,-2
14572,30000,2,3,1,53,0,0,0,0,-1,0
5492,50000,1,2,2,23,0,0,-1,0,0,-1
8743,170000,2,2,2,25,0,0,0,0,0,0
6514,140000,2,1,1,41,-1,2,-1,-1,0,-1
5805,140000,2,2,1,28,0,0,0,0,0,0
19952,30000,2,3,1,38,-2,-2,-2,-2,-2,-2
16488,20000,1,2,2,21,2,0,0,2,0,0
894,320000,1,1,2,27,0,0,0,0,0,0
18583,120000,2,1,2,28,1,-1,2,2,-1,-1
2707,30000,1,2,1,47,2,2,2,0,0,0
7143,50000,1,3,1,51,0,0,0,0,0,0
17344,170000,2,2,2,31,0,0,0,-1,-1,-2
13969,240000,1,2,2,25,2,0,0,0,0,0
19115,80000,2,2,1,31,-2,-2,-2,-2,-2,-2
20177,2.00E+05,2,2,2,37,1,2,0,0,0,0
14814,180000,2,2,2,29,-1,-1,-2,-2,-1,2
5759,10000,2,2,2,33,0,0,0,0,0,-1
6132,350000,1,1,2,27,1,-2,-2,-2,-1,-1
3681,30000,1,1,2,36,0,0,0,0,0,0
6860,1.00E+05,1,1,2,32,0,0,0,0,0,0
23034,130000,2,3,1,45,-1,-1,-1,2,-1,-1
8389,180000,1,2,1,30,-1,-1,-1,-1,0,-1
20264,20000,2,2,1,51,0,0,0,2,0,0
15532,240000,1,2,1,38,2,2,-1,-1,0,0
22424,110000,2,2,2,33,0,0,0,0,0,0
4843,210000,1,2,2,30,0,0,0,0,0,0
3779,230000,1,1,1,39,0,0,0,0,0,0
3939,260000,1,2,2,44,0,0,0,0,0,0
15005,270000,2,2,1,32,0,0,0,0,0,0
18893,2.00E+05,2,2,2,28,1,2,2,2,2,2
1605,250000,2,2,2,26,-2,-2,-2,-2,-2,-2
5420,30000,1,2,2,47,3,2,2,0,0,0
3738,480000,1,1,1,44,0,0,0,0,0,0
8606,5.00E+05,1,1,2,34,0,0,0,0,0,-1
4403,270000,1,1,2,48,2,0,0,0,0,0
18072,60000,1,2,2,36,2,2,2,2,2,2
12930,210000,1,2,2,37,0,0,0,0,0,0
14297,290000,2,2,1,27,0,0,0,0,-1,0
11761,140000,1,1,1,27,1,-2,-2,-2,-2,-2
12292,160000,2,1,1,39,1,-1,-1,-1,0,0
2969,170000,2,2,2,38,0,0,0,0,2,2
3257,80000,2,2,2,24,2,2,3,2,3,2
7329,330000,2,1,1,40,-2,-2,-2,-1,-1,0
3875,320000,2,1,1,34,-1,-1,-1,0,-1,-1
23296,160000,2,1,2,25,-1,0,-1,-1,0,0
21662,90000,2,1,2,23,-1,-1,-2,-1,-1,-1
18701,70000,2,1,2,25,0,0,2,2,2,0
21588,30000,2,2,2,22,0,0,2,0,0,0
22419,350000,2,2,1,36,0,0,0,0,0,0
21681,90000,2,2,2,23,0,0,0,0,0,0
9104,90000,1,2,2,32,0,0,0,0,0,0
14886,3.00E+05,1,1,1,45,-1,-1,-1,-1,-1,-2
8555,270000,1,2,1,49,-1,-1,0,0,0,0
7908,50000,1,2,2,29,0,0,2,2,2,0
1044,90000,2,1,2,36,0,0,0,0,0,0
14802,50000,2,1,1,35,1,-1,-1,0,0,-2
6193,380000,1,1,1,53,1,-1,-1,-1,-1,-1
728,450000,1,2,2,33,-2,-2,-2,-2,-2,-2
13616,120000,2,1,1,50,1,-1,-1,-2,-1,-1
18934,420000,2,2,1,32,0,0,0,0,0,0
1194,2.00E+05,1,1,1,37,0,0,0,0,0,0
7365,150000,2,1,2,29,-1,-1,-1,0,0,0
490,260000,2,1,1,34,-1,-1,-1,-1,-1,-1
14723,80000,2,3,1,30,2,2,2,2,2,2
21277,50000,1,2,1,60,0,0,0,0,0,0
15459,160000,1,2,2,28,-2,-2,-2,-2,-2,-2
7088,170000,2,1,2,27,-2,-2,-2,-2,-1,2
188,2.00E+05,2,3,2,47,2,2,2,2,2,2
17124,80000,2,1,2,26,0,0,0,0,0,0
16242,210000,2,3,1,35,0,0,0,0,0,0
7237,280000,1,1,2,27,-1,-1,0,0,0,-1
13448,5.00E+05,1,2,1,53,-2,-2,-2,-2,-2,-2
16139,30000,2,3,2,33,0,0,2,0,0,2
12589,30000,2,3,1,44,2,2,2,2,0,0
10553,2.00E+05,2,1,2,26,0,0,0,0,0,0
13677,1.00E+05,2,1,2,24,2,0,0,0,0,0
3415,340000,2,2,1,43,-2,-2,-2,-2,-2,-2
869,140000,2,2,1,39,0,0,0,0,0,0
10635,50000,1,1,2,30,0,0,0,0,0,2
16910,90000,1,3,1,46,0,0,0,0,0,0
1686,230000,2,1,1,61,-2,-2,-2,-2,-2,-2
5841,110000,2,2,2,26,0,0,0,0,0,0
7183,60000,2,2,1,30,2,0,0,0,0,0
15341,30000,2,2,1,43,-1,-1,0,0,0,0
1323,360000,2,1,1,42,0,0,0,0,0,0
2949,150000,2,1,2,31,0,0,0,0,0,0
4214,50000,1,3,2,31,0,0,0,2,0,0
18801,30000,2,1,2,26,-1,-1,-1,-1,-1,-1
11119,2.00E+05,1,2,1,39,-1,-1,2,-1,0,0
16693,150000,1,2,2,35,-1,-1,-1,-1,-1,0
13113,2.00E+05,1,3,1,65,0,0,0,0,0,0
2059,1.00E+05,1,1,1,35,1,2,2,2,2,0
16839,30000,1,2,2,43,2,2,2,2,2,2
18981,80000,2,2,2,32,-2,-2,-2,-2,-2,-2
9165,30000,1,2,2,28,2,0,0,2,2,2
19751,180000,2,2,2,33,-1,-1,-1,-1,-1,-1
10274,330000,1,2,1,42,-1,-1,-1,-1,-1,-1
8259,180000,2,1,2,33,0,0,0,0,0,0
17932,230000,1,2,2,32,2,0,0,0,2,2
15373,390000,2,1,2,30,0,0,0,0,0,0
9254,240000,1,1,1,29,-1,-1,-1,-2,-1,-1
389,150000,1,2,1,43,0,0,0,0,0,0
9760,2.00E+05,2,3,1,45,-1,-1,0,-1,0,-1
15696,170000,1,2,2,33,-1,-1,-1,-1,-1,-1
10831,10000,1,2,2,22,2,0,0,-1,-1,-2
15445,50000,1,3,2,30,0,0,0,0,-2,-2
18995,1.00E+05,2,1,2,30,0,0,0,0,0,0
18929,90000,2,1,2,29,2,2,2,0,0,0
15072,110000,1,2,1,35,1,2,0,0,0,0
409,320000,2,1,2,27,0,0,0,0,0,0
12817,30000,1,2,1,34,0,0,0,0,0,0
20488,110000,1,1,2,26,0,0,0,0,0,0
22143,3.00E+05,2,1,1,26,2,-1,-1,0,0,-1
2510,30000,1,3,1,28,2,2,2,2,2,4
4883,50000,1,2,2,29,2,2,2,2,2,2
13660,220000,2,2,2,26,0,0,0,0,0,-1
21337,2.00E+05,1,6,1,66,0,0,0,0,0,0
14523,30000,2,2,2,25,0,0,0,0,0,2
12813,130000,2,2,2,29,1,3,2,2,2,2
7049,350000,2,1,2,44,3,2,2,2,2,2
12814,120000,1,2,1,58,-1,-1,-1,-1,-1,-1
10168,10000,2,2,2,22,-1,-1,-1,-1,-1,-1
2555,220000,2,1,0,33,-1,-1,-1,-1,-1,-1
1521,340000,2,2,2,36,2,0,0,0,0,0
21483,490000,2,2,2,35,0,0,0,0,-1,0
855,50000,2,3,2,49,0,0,0,0,0,0
13924,5.00E+05,1,1,1,42,-2,-1,0,0,-2,-2
9636,230000,1,3,2,24,0,0,0,0,2,0
2739,420000,2,2,1,57,-1,-1,-1,-1,-1,-1
11292,180000,2,3,1,31,-2,-2,-2,-2,-2,-2
824,20000,2,1,2,22,0,0,0,0,0,0
7327,360000,2,2,1,30,0,0,-1,-1,-1,-1
18938,210000,2,1,2,28,-1,-1,0,0,0,0
5644,360000,2,2,1,49,-1,-1,-2,-2,-2,-2
4806,3.00E+05,2,2,1,45,-1,-1,-1,-1,0,-1
21881,30000,2,2,2,22,2,-1,-1,-1,-1,-1
20808,50000,1,2,2,49,0,0,0,0,0,0
23611,50000,2,2,1,39,0,0,0,0,0,0
8448,70000,2,2,2,26,0,0,0,0,0,0
18310,240000,2,2,1,28,-1,-1,-1,-1,-2,-2
23121,120000,2,3,1,40,0,0,0,0,0,0
23118,30000,2,5,1,33,0,0,0,0,0,0
23215,210000,2,1,2,39,-1,-1,-1,-1,0,-1
13689,160000,2,2,2,24,0,0,0,0,0,0
4576,50000,1,4,2,22,0,0,0,0,0,0
4981,50000,1,1,2,24,0,0,0,0,0,0
